Namespace(modes=12, res1d=30, width=64, seed=4)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
5920385 47234
0 1.340453578159213 2.9052598330849095 0.9177381896972656
1 1.062044719234109 0.725695571899414 0.5205696868896484
2 1.0622430499643087 0.38564285278320315 0.3500893783569336
3 1.0640169531106949 0.2172944907138222 0.16712968826293945
4 1.062112694606185 0.2658972966043573 0.2686720657348633
5 1.0623046159744263 0.21084191472906816 0.15918282508850098
6 1.0634431838989258 0.16587047376130756 0.12470577239990234
7 1.0616083573549986 0.09964633213846306 0.06571046352386474
8 1.0621340963989496 0.07924257429022538 0.0608751106262207
9 1.0627352762967348 0.07956343148884021 0.0679634714126587
10 1.0630745235830545 0.06979912782970228 0.06890706062316894
11 1.0620818566530943 0.07096010534386886 0.07379193305969238
12 1.06246985681355 0.07670498571897807 0.061045022010803224
13 1.0633265674114227 0.06492350503018028 0.09294857025146484
14 1.0636149197816849 0.08083843457071405 0.062103257179260254
15 1.0625419914722443 0.08125226874100534 0.0713932991027832
16 1.0619691871106625 0.07658490155872545 0.05191643714904785
17 1.0632958989590406 0.04978301901566355 0.045085086822509765
18 1.0629261247813702 0.05454706041436446 0.053848590850830075
19 1.0621753316372633 0.06362118595524838 0.05535531044006348
20 1.0636770743876696 0.048667824895758376 0.03990409135818482
21 1.062693938612938 0.055983651562740926 0.04467003345489502
22 1.0621345061808825 0.047245623312498396 0.04607430458068848
23 1.0627944078296423 0.044676388062928854 0.03709990739822388
24 1.0632989145815372 0.04362208516974198 0.03308381557464599
25 1.0622498728334904 0.04364909724185341 0.040046710968017575
26 1.0633858181536198 0.052267165936921774 0.06292666912078858
27 1.0625437945127487 0.04581437286577727 0.041862587928771976
28 1.0628927312791348 0.04196856473621569 0.042414674758911135
29 1.0619767401367426 0.0400456398411801 0.03595970630645752
30 1.0620412398129702 0.040023236525686165 0.041224398612976075
31 1.0615186896175146 0.03683340097728528 0.03334689617156982
32 1.0637244544923306 0.053531903216713354 0.05730574131011963
33 1.0619570426642895 0.055244422711824115 0.04107052803039551
34 1.0630555767565966 0.037950268670132285 0.04531535625457764
35 1.0614673215895891 0.037670175652754934 0.03130348443984985
36 1.0615347679704428 0.03815979330163253 0.03694717168807984
37 1.0614520832896233 0.044113598120839974 0.042328205108642575
38 1.0618790350854397 0.05113227003499081 0.05976031303405762
39 1.062151337042451 0.04686944472162347 0.041919436454772946
40 1.0615287572145462 0.04060059886229666 0.03943274974822998
41 1.0626584496349096 0.03999030088123522 0.026222081184387208
42 1.0613432191312313 0.04099036693572998 0.031547861099243166
43 1.0614226087927818 0.04081555353967767 0.03103050708770752
44 1.0627547819167376 0.038659684281600146 0.040822105407714845
45 1.0620792619884014 0.048038418167515806 0.06319016456604004
46 1.0615916550159454 0.04632805510571129 0.05396566390991211
47 1.061132712289691 0.04225274487545616 0.035330750942230225
48 1.0613493919372559 0.043042831671865366 0.040976428985595705
49 1.0618155654519796 0.037310049031910146 0.024824376106262206
50 1.0615420322865248 0.03631730644326461 0.031900248527526855
51 1.0610809959471226 0.05335639978709974 0.04902566909790039
52 1.0619351211935282 0.04575076291435643 0.03245890140533447
53 1.0624945927411318 0.03402408035177933 0.03133978366851806
54 1.0617626179009676 0.051499594889189065 0.03759039402008057
55 1.0616891589015722 0.03431050325694837 0.028482561111450196
56 1.0624216869473457 0.047931006958610134 0.051064128875732424
57 1.0616429932415485 0.054160951564186495 0.03131578683853149
58 1.0613950062543154 0.0379075006434792 0.05631137847900391
59 1.0629830416291952 0.04863316711626555 0.05634478569030762
60 1.0616739094257355 0.0502869294819079 0.03981865882873535
61 1.0618858579546213 0.042615298722919664 0.029415194988250733
62 1.061886988580227 0.03217086503380223 0.02492570400238037
63 1.0622007492929697 0.0279420216459977 0.033225574493408204
64 1.0613637175410986 0.04060973882675171 0.047885618209838866
65 1.0624561291188002 0.0380551226515519 0.048223114013671874
66 1.0616329032927752 0.050415114478061074 0.03831678628921509
67 1.0613645985722542 0.04702216022893002 0.04985967636108399
68 1.06183210760355 0.06289471500798276 0.06297871112823486
