Namespace(modes=12, res1d=30, width=64, seed=2)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
5920385 47234
0 0.9993004640564322 3.4118210923044305 1.3854365539550781
1 0.6462692497298121 0.9840299586245889 0.739691390991211
2 0.647926377132535 0.5859522488242701 0.4677554702758789
3 0.6500299838371575 0.43034801081607216 0.292547721862793
4 0.6498459880240262 0.23410989058645149 0.2151370620727539
5 0.6481346199288964 0.18449312159889622 0.17024457931518555
6 0.6479711011052132 0.15527747304815995 0.1607213020324707
7 0.6477659251540899 0.13815492680198269 0.09682725906372071
8 0.6481445771642029 0.13042442321777345 0.14134779930114746
9 0.6476089511997998 0.1168613022252133 0.08345283508300781
10 0.6476196511648595 0.135933007190102 0.11069314956665038
11 0.6485008080489933 0.105815708762721 0.09295032501220703
12 0.6478701317682862 0.09425992965698242 0.10489662170410156
13 0.6474583870731294 0.08687709431899221 0.0699652910232544
14 0.6478437818586826 0.09034988252740157 0.06411370277404785
15 0.6482046809978783 0.07838076290331389 0.0786006784439087
16 0.6482192678377032 0.07295307209617213 0.059165754318237306
17 0.6468516658060253 0.07975804328918457 0.08154064178466797
18 0.6466675391420722 0.09181330078526546 0.13413921356201172
19 0.6462804009206593 0.11171053233899568 0.07106733322143555
20 0.6482064542360604 0.06369449866445441 0.05614520072937012
21 0.6470052348449826 0.05879435790212531 0.07832413673400879
22 0.6477873856201768 0.05716624611302426 0.053583922386169436
23 0.6471436652354896 0.05564729765841835 0.04911810874938965
24 0.6473118709400296 0.06653245474162854 0.05062685012817383
25 0.6468553929589689 0.05559897523177298 0.055543556213378906
26 0.6479577259160578 0.0680776249734979 0.11026275634765625
27 0.6476692841388285 0.09555241509487754 0.09314811706542969
28 0.6490127514116466 0.07390153357857152 0.08529777526855468
29 0.6474587479606271 0.06493637913151791 0.04079869270324707
30 0.6477973237633705 0.044454570569490134 0.04274669647216797
31 0.6484428392723203 0.04402990303541485 0.03940715074539185
32 0.6472792201675475 0.04497493492929559 0.04691476821899414
33 0.648017899133265 0.052140750885009766 0.056897330284118655
34 0.64766457490623 0.06469162564528616 0.06449557304382324
35 0.6479563941247761 0.048676597193667764 0.04314230442047119
36 0.6474062693305314 0.049319680239024916 0.05166466236114502
37 0.6474115089513361 0.049298177267375745 0.04231352806091308
38 0.6492288382723927 0.04056656661786531 0.03147189140319824
39 0.647063153795898 0.04175641549260993 0.03839746475219727
40 0.6469487980939448 0.04035077873029207 0.036527304649353026
41 0.6477520000189543 0.039863684804815995 0.034638285636901855
42 0.6491829613223672 0.048332763220134536 0.03993797779083252
43 0.647214338183403 0.03844790345744083 0.030313124656677248
44 0.6474731150083244 0.04152847277490716 0.04758398056030273
45 0.6476751249283552 0.05312014855836567 0.06144023895263672
46 0.6471423427574337 0.04564897850940102 0.0369421124458313
47 0.6491370936855674 0.0368457471696954 0.03716953277587891
48 0.648035473190248 0.0443387182135331 0.07164849758148194
49 0.6470335982739925 0.05812474024923224 0.04056445121765137
50 0.6493852310813963 0.042641907491182025 0.03543108940124512
51 0.6473108599893749 0.03741905413175884 0.03273503303527832
52 0.6478486219421029 0.0464225267109118 0.040683259963989256
53 0.6489931340329349 0.03717431294290643 0.05969113826751709
54 0.647548716980964 0.039523125071274604 0.0302081298828125
55 0.6470005251467228 0.036603748045469585 0.027660138607025146
56 0.6477632108144462 0.037312048485404564 0.045033597946166994
57 0.6473623258061707 0.034064649657199256 0.030607590675354002
58 0.6470722714439034 0.03473420757996409 0.03157107353210449
59 0.6481687631458044 0.03248559751008686 0.03242288112640381
60 0.6480101649649441 0.03522347889448467 0.04265567302703857
61 0.6471924870274961 0.03831023329182675 0.028030898571014404
62 0.6468696100637317 0.0331750928728204 0.02474400520324707
63 0.6473317588679492 0.037023953889545644 0.03129831075668335
64 0.6501225782558322 0.036341689134898936 0.04096827507019043
65 0.6476238090544939 0.03335914774944908 0.033180136680603024
66 0.6470522931776941 0.04333224760858636 0.04790047645568848
67 0.6467535118572414 0.04983055779808446 0.04357134819030762
68 0.6473252070136368 0.03500443722072401 0.02551448345184326
