Namespace(modes=12, res1d=25, width=64, seed=3)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
5920385 47234
0 1.282482611015439 3.173950713308234 1.0039706420898438
1 0.9846047256141901 0.7912629378469367 0.5747508239746094
2 0.9875111766159534 0.42164689616153117 0.22957895278930665
3 0.9850389715284109 0.26707339035837274 0.15848169326782227
4 0.9859936721622944 0.17386506883721603 0.12723018646240233
5 0.9845256488770247 0.14149889644823577 0.10292301177978516
6 0.985205452889204 0.12083029947782818 0.09385564804077148
7 0.9842307455837727 0.10974264069607384 0.09237741470336915
8 0.9848269931972027 0.09158146230798019 0.09896086692810059
9 0.9840150214731693 0.09743810076462595 0.08206348419189453
10 0.9850183725357056 0.11914279887550755 0.09282283782958985
11 0.9841510858386755 0.12420975986279939 0.1078726577758789
12 0.9845492225140333 0.1038452434539795 0.10577522277832031
13 0.9843710865825415 0.09191369081798352 0.08858603477478028
14 0.9838654696941376 0.08569887688285426 0.09516640663146973
15 0.9856421109288931 0.0654616453773097 0.04520532608032227
16 0.984122721478343 0.05954013473109195 0.060455703735351564
17 0.9843256156891584 0.0624261118236341 0.05244102478027344
18 0.9837532993406057 0.04358909970835635 0.03747593879699707
19 0.9847950339317322 0.04590404987335205 0.045804762840271
20 0.985441816970706 0.042984030121251154 0.04337677955627441
21 0.9843960665166378 0.04044759286077399 0.04032964706420898
22 0.9836907722055912 0.057508780830784846 0.04463954448699951
23 0.9842031430453062 0.042046701531661186 0.04861917495727539
24 0.9841211214661598 0.04564732539026361 0.04095597743988037
25 0.9852591957896948 0.038928802766297996 0.04165653705596924
26 0.9841210097074509 0.040892549188513504 0.03307021379470825
27 0.9857073128223419 0.038169031519638866 0.03324936389923096
28 0.9842693973332644 0.035940558408436026 0.03991276741027832
29 0.9840537533164024 0.03490243071003964 0.03728211402893066
30 0.9849315006285906 0.03914975417287726 0.04205495357513428
31 0.9847180396318436 0.039604549282475525 0.031138911247253417
32 0.9851237293332815 0.03810808457826313 0.030037870407104494
33 0.9844152107834816 0.03857544861341777 0.04173141479492187
34 0.9847258944064379 0.0376757550239563 0.03749761581420898
35 0.9851344898343086 0.033861083607924614 0.030051064491271973
36 0.9840551465749741 0.038110091560765315 0.05016880989074707
37 0.9844925459474325 0.049524796761964494 0.039854025840759276
38 0.9841077346354723 0.0379705696356924 0.03868844985961914
39 0.9851319864392281 0.03594634871733816 0.0487459135055542
40 0.9842685554176569 0.04494264615209479 0.038722312450408934
41 0.984586913138628 0.040411982034382066 0.055270204544067385
42 0.9849874842911959 0.042660301359076246 0.05052154541015625
43 0.9841284025460482 0.0403458235138341 0.035860719680786135
44 0.986045878380537 0.03364744738528603 0.035193703174591064
45 0.9844517689198256 0.03491917597620111 0.028542208671569824
46 0.9847019389271736 0.0299535722481577 0.022827854156494142
47 0.9844676088541746 0.03147412764398675 0.025861709117889403
48 0.984383100643754 0.05686209891971789 0.04797204494476318
49 0.9848969150334597 0.03898227377941734 0.04573958873748779
50 0.984376959502697 0.03669428285799529 0.037691144943237304
51 0.9845883958041668 0.03358929671739277 0.03003044605255127
52 0.9859478659927845 0.032230771842755766 0.03480634450912476
53 0.9845316894352436 0.04132262505983052 0.04058843612670898
54 0.9912146423012018 0.03664555261009618 0.022768023014068602
55 0.9856469910591841 0.03238374672437969 0.025714282989501954
56 0.9849676582962275 0.028300273292943053 0.03094167709350586
57 0.9844103436917067 0.033433939155779385 0.027676320075988768
58 0.985187379643321 0.03438750204287077 0.032855801582336426
59 0.9845239855349064 0.03130860730221397 0.024657511711120607
60 0.9843759778887033 0.03147397781673231 0.035174968242645266
61 0.9844959918409586 0.02789489244159899 0.034539718627929684
62 0.9853064212948084 0.03281230913965326 0.026807494163513183
63 0.9842946156859398 0.025125410180342825 0.026199371814727784
64 0.984696539118886 0.03214711841784026 0.026647567749023438
65 0.9845602419227362 0.032401214022385445 0.04058585166931152
66 0.9845161400735378 0.03188633780730398 0.02304955005645752
67 0.9839802552014589 0.033285672037225024 0.04603170394897461
68 0.9840984661132097 0.03866400605753848 0.033936958312988284
