Namespace(modes=12, res1d=30, width=64, seed=0)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
5920385 47234
0 2.599461769685149 2.2137722095690275 0.973030776977539
1 1.0664296858012676 0.8314111970600329 0.6203114318847657
2 1.0657380502671003 0.47559106324848377 0.2500316619873047
3 1.0654053054749966 0.37466999154341846 0.2617523384094238
4 1.0652978364378214 0.2625358119763826 0.2593741607666016
5 1.0650318544358015 0.2224586376390959 0.14103437423706056
6 1.0658888928592205 0.17062359307941638 0.09774273872375489
7 1.065134959295392 0.1046603042200992 0.07458224296569824
8 1.0653301551938057 0.0832457288942839 0.06824050903320313
9 1.0650134105235338 0.07920484492653294 0.07604007720947266
10 1.065952081233263 0.08101011828372354 0.12670598983764647
11 1.0650118477642536 0.12582921781037984 0.16089336395263673
12 1.0651373732835054 0.11741843625118858 0.13353683471679687
13 1.0652320217341185 0.0859131552043714 0.04644009113311767
14 1.066000733524561 0.06202173584385922 0.03849542617797851
15 1.0651435852050781 0.06025593632145932 0.053023881912231445
16 1.0649836156517267 0.05353968783428795 0.05741647720336914
17 1.065142223611474 0.05269484846215499 0.0535944938659668
18 1.0656679291278124 0.08287970116263942 0.07261830806732178
19 1.0645757708698511 0.061309851094296104 0.06033365249633789
20 1.0662453416734934 0.08755022425400584 0.0935404109954834
21 1.065943256020546 0.08998134613037109 0.08387818336486816
22 1.0649738181382418 0.06290014517934699 0.08777948379516602
23 1.0651084892451763 0.0754040705530267 0.062152976989746096
24 1.064052488654852 0.07001070800580476 0.07525048255920411
25 1.0653551537543535 0.07305759078577945 0.04445663452148438
26 1.06594730168581 0.04428673317557887 0.03719070196151733
27 1.0652589816600084 0.04166232121618171 0.044652342796325684
28 1.0651073474436998 0.04175338581988686 0.035032021999359134
29 1.0647539850324392 0.03680034562161094 0.03697296380996704
30 1.0656916443258524 0.060481816718452854 0.0689706563949585
31 1.0648495741188526 0.07912833991803621 0.08858634948730469
32 1.0653798375278711 0.052556460154683966 0.06123000144958496
33 1.0652362797409296 0.040706437763414885 0.052288455963134764
34 1.0661778654903173 0.05874749911458869 0.049552507400512695
35 1.0651063043624163 0.05303681687304848 0.04345657348632812
36 1.0657587200403214 0.03570795950136687 0.037143242359161374
37 1.0644069034606218 0.0631923498605427 0.07944555282592773
38 1.0647098328918219 0.07833262694509406 0.06626729011535644
39 1.0653379205614328 0.06077764009174548 0.040485687255859375
40 1.0644744504243135 0.04179301839125784 0.04590912818908691
41 1.0654778815805912 0.046260993104231984 0.03386438846588135
42 1.0644627679139376 0.036314748337394315 0.03675865411758423
43 1.0650100447237492 0.05140843152999878 0.044254183769226074
44 1.0662564616650343 0.0526908046320865 0.046931090354919436
45 1.0650838539004326 0.04843106420416581 0.029978265762329103
46 1.0651592630892992 0.04385509039226331 0.05333001136779785
47 1.0647371634840965 0.050018472922475715 0.04662081241607666
48 1.0648542530834675 0.045388786792755126 0.04687998294830322
49 1.0658703986555338 0.046328667088558796 0.03420838832855225
50 1.066245149821043 0.04605406924297935 0.03593470335006714
51 1.065817540511489 0.049654510899593954 0.04426039218902588
52 1.066285265609622 0.043867294662877136 0.03376433610916138
53 1.0646061673760414 0.03779958059913234 0.05252847671508789
54 1.064940134063363 0.04349590025450054 0.0366684365272522
55 1.067085687071085 0.03140298818287097 0.03358384132385254
56 1.065026244148612 0.042342907127581146 0.04102753639221191
57 1.064757902175188 0.039972547982868395 0.0378812313079834
58 1.0660059545189142 0.03992172504726209 0.030986251831054686
59 1.0650163870304823 0.033998217080768785 0.0324304986000061
60 1.0656374711543322 0.03923805763846949 0.04262116432189941
61 1.0658884029835463 0.041291606300755554 0.028318064212799074
62 1.0653274487704039 0.03506212999946193 0.026435296535491943
63 1.0652105510234833 0.0361591511023672 0.022845332622528077
64 1.0650492776185274 0.03643005032288401 0.03365452527999878
65 1.0669515058398247 0.026125405399422895 0.021958162784576418
66 1.0657847672700882 0.022072700073844508 0.015081120729446411
67 1.0657252054661512 0.030781245608078805 0.026003994941711427
68 1.065544307231903 0.036087191983273155 0.026061861515045165
