Namespace(modes=16, res1d=30, width=64, seed=0)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
10507905 47234
0 1.8321034358814359 4.060360420628598 1.2934378051757813
1 1.5163551168516278 0.924559107328716 0.6870451354980469
2 1.5167076475918293 0.48893349296168276 0.3061651039123535
3 1.5157609358429909 0.22256544364126105 0.14840659141540527
4 1.5168247045949101 0.1806038168856972 0.38307411193847657
5 1.516029417514801 0.23139101731149775 0.1656182861328125
6 1.5162584157660604 0.15504178699694182 0.1904278564453125
7 1.5165764009580016 0.14944908744410465 0.12375562667846679
8 1.5162582648918033 0.12736043478313244 0.0994948387145996
9 1.5154137555509806 0.08028904814469187 0.06592788219451905
10 1.51651865337044 0.07642617627194054 0.06605894088745118
11 1.5154429413378239 0.08522063606663755 0.07667638778686524
12 1.5152918994426727 0.10803421171087968 0.10135088920593262
13 1.516129083931446 0.09276903905366596 0.07567782402038574
14 1.5172186624258757 0.059103665351867674 0.05783384323120117
15 1.516094178892672 0.07812941626498573 0.0697084903717041
16 1.5162644274532795 0.07019624986146626 0.0523753023147583
17 1.516657192260027 0.05317929167496531 0.03719114303588867
18 1.5171876037493348 0.0455452571417156 0.043814563751220705
19 1.516497353091836 0.053525863195720474 0.04090659618377686
20 1.5158956479281187 0.05377224018699244 0.07206093788146972
21 1.5162427872419357 0.06127312258670205 0.04526525020599365
22 1.516541987657547 0.04645742165414911 0.03542064428329468
23 1.5169343687593937 0.04550925882239091 0.03506925582885742
24 1.5166109995916486 0.05072534322738648 0.05260680198669434
25 1.5158699043095112 0.04886785908749229 0.04804308891296387
26 1.5155906910076737 0.04776616046303197 0.08163005828857423
27 1.5162240657955408 0.06052805172769647 0.04141011238098145
28 1.5169606832787395 0.04719518285048636 0.048087568283081056
29 1.5160072399303317 0.048007928823169906 0.05550373077392578
30 1.5174065679311752 0.048453041252337 0.03239658832550049
31 1.5157987214624882 0.04077302129645097 0.03219089984893799
32 1.5167939318343997 0.044281303255181564 0.037391524314880374
33 1.516027589328587 0.044872634410858155 0.04025367736816406
34 1.5169125441461802 0.03935808119020964 0.037848014831542966
35 1.5157320760190487 0.043195149145628275 0.050271649360656735
36 1.516677844338119 0.043190669887944275 0.03424437046051025
37 1.5155585817992687 0.039272699858012954 0.03758843421936035
38 1.5172555660828948 0.037363490430932296 0.032624797821044924
39 1.5161656066775322 0.03986005494469091 0.037234554290771486
40 1.5171313844621181 0.043527995285234954 0.042524008750915526
41 1.5167357325553894 0.056485701360200584 0.054298114776611325
42 1.517143446020782 0.039399501148023104 0.0344568920135498
43 1.5163151752203703 0.032891245139272586 0.04432842254638672
44 1.5174005571752787 0.045309110566189414 0.06808671951293946
45 1.5166908903047442 0.05088249633186742 0.03590805292129517
46 1.51752651296556 0.05937938589798777 0.04840770721435547
47 1.5185927469283342 0.035359284501326714 0.029006805419921875
48 1.516990820877254 0.0405723534132305 0.03141633033752442
49 1.5174805354326963 0.034813654171793086 0.038626558780670166
50 1.5169673869386315 0.039343471276132684 0.031721723079681394
51 1.516675090417266 0.0413165535424885 0.02849947929382324
52 1.517827675677836 0.03299532124870702 0.02493814468383789
53 1.516951677389443 0.03190997274298417 0.033190312385559084
54 1.5172820454463363 0.0336251375549718 0.03483993291854858
55 1.5183278508484364 0.045791739915546616 0.03119225025177002
56 1.5173415066674352 0.03058755774247019 0.029229581356048584
57 1.5174248414114118 0.029494977185600683 0.028633103370666504
58 1.519448938779533 0.032215258573230945 0.029696896076202392
59 1.5176470885053277 0.030937334612796182 0.025626511573791505
60 1.5178995318710804 0.0311822361695139 0.0215541934967041
61 1.5180830042809248 0.029354694140584846 0.024878945350646973
62 1.5173452943563461 0.03700869560241699 0.04509634971618652
63 1.5175913646817207 0.07754751155250951 0.17604698181152345
64 1.518518597818911 0.07311959316855983 0.0420459508895874
65 1.5178273357450962 0.03873456252248664 0.036328849792480467
66 1.5179941710084677 0.03928975168027376 0.027052731513977052
67 1.5177038758993149 0.031600240029786765 0.024910640716552735
68 1.5185488471761346 0.03337867874848215 0.031104888916015625
