Namespace(modes=4, res1d=14, width=64, seed=0)
torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 3]) torch.Size([1200, 4325, 3])
5265409 29027
0 3.38665816700086 8.09317398071289 2.283924255371094
1 1.589802596718073 1.7970671005249024 0.8337827301025391
2 1.5900391601026058 0.6455446701049805 0.46206558227539063
3 1.5873745800927281 0.44325004959106445 0.3984634208679199
4 1.5891572977416217 0.36488903617858887 0.2894624137878418
5 1.5854012942872941 0.2681767234802246 0.19384933471679688
6 1.5875916960649192 0.2070421485900879 0.20372873306274414
7 1.5881979120895267 0.17608836841583253 0.22709343910217286
8 1.5905683422461152 0.15384425163269044 0.09972006797790528
9 1.5919160852208734 0.1451767292022705 0.11595189571380615
10 1.5968141886405647 0.17397529888153077 0.1233682918548584
11 1.5857513900846243 0.128159743309021 0.15411217212677003
12 1.5867563118226826 0.12357601165771484 0.1295920181274414
13 1.5880068936385214 0.12112108421325683 0.0871042823791504
14 1.5873699109070003 0.09564548683166504 0.061275148391723634
15 1.588654647115618 0.09087587690353394 0.09369997024536132
16 1.5884218709543347 0.09189527797698975 0.11712492942810059
17 1.5870798379182816 0.10407438707351685 0.1896003818511963
18 1.586181713733822 0.16718989181518554 0.1665434455871582
19 1.5867882538586855 0.13946070957183837 0.13026174068450927
20 1.58857563091442 0.09880794525146484 0.06845710515975952
21 1.5863964902237058 0.07137536287307739 0.05797804355621338
22 1.5867994748987257 0.06980294036865234 0.0772558069229126
23 1.586409153882414 0.06704545831680297 0.055805981159210205
24 1.5885432097129524 0.06360889101028443 0.06663777589797974
25 1.5862162839621305 0.06087123799324036 0.05498410701751709
26 1.5873107020743191 0.07430778408050537 0.05880779266357422
27 1.5865674703381956 0.06613271188735961 0.07552563428878784
28 1.585946958977729 0.06222661972045898 0.06132688760757446
29 1.5857610311359167 0.06236298370361328 0.04804405450820923
30 1.586690150666982 0.060506637573242185 0.05821521759033203
31 1.5843828502111137 0.08960694932937623 0.14346978664398194
32 1.5835428372956812 0.0943030047416687 0.06186163187026977
33 1.5864716917276382 0.06298860549926757 0.07531619071960449
34 1.5839148140512407 0.05757276725769043 0.04436416149139404
35 1.5854956340044737 0.055989946365356445 0.046788098812103274
36 1.584294455125928 0.05396808576583862 0.06439092874526978
