Namespace(modes=6, res1d=10, width=64, seed=2)
torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 3]) torch.Size([1200, 4325, 3])
17717249 29027
0 2.9874942689202726 2.991182678222656 0.9561128616333008
1 1.3552240738645196 0.6283074645996094 0.3808144950866699
2 1.3523387510795146 0.31309842109680175 0.1962736701965332
3 1.3512673468794674 0.1868683681488037 0.1490117073059082
4 1.3542416440322995 0.12871897983551026 0.1534387683868408
5 1.3516021249815822 0.12313324546813965 0.09989383220672607
6 1.3513752021826804 0.09842539978027344 0.07281882286071778
7 1.3528473090846092 0.11303042984008789 0.10277870178222656
8 1.3552759990561754 0.10100487995147706 0.09341864109039306
9 1.3505182680673897 0.09733563804626465 0.09293521404266357
10 1.3508365550078452 0.08494971466064453 0.04973495960235596
11 1.3501157129649073 0.07678402471542359 0.08165953636169433
12 1.3542121320497245 0.07401967096328735 0.052469961643218994
13 1.3509367620572448 0.06433504152297974 0.06607391595840455
14 1.3499030522070825 0.06683730840682983 0.05160678625106811
15 1.3516360609792173 0.06359584760665894 0.0631541919708252
16 1.3499248221050948 0.05619091510772705 0.0669757628440857
17 1.354368728818372 0.05278960752487183 0.03936477422714233
18 1.3506818900350481 0.03212025880813599 0.026871932744979857
19 1.3500642848666757 0.031333263397216794 0.025686459541320802
20 1.350873335963115 0.028346762180328368 0.03528683185577393
21 1.3502071490511298 0.028712363719940185 0.042346525192260745
22 1.3497725401539356 0.02695084273815155 0.02365846037864685
23 1.3540545338764787 0.028852905750274657 0.019894957542419434
24 1.350364021025598 0.028515965819358825 0.03296197533607483
25 1.3498466201126575 0.03154329967498779 0.021293320655822755
26 1.3498593668919057 0.03969493770599365 0.033217817544937134
27 1.3505687050055712 0.0335039963722229 0.03351529002189636
28 1.3496962969657034 0.030354055643081666 0.04029523849487305
29 1.3496327940374613 0.035245596408844 0.03349277496337891
30 1.3539701111149043 0.02859257936477661 0.03572500705718994
31 1.3502662398386747 0.034254931449890134 0.03551568627357483
32 1.3498180510941893 0.03148520946502686 0.021419804096221923
33 1.3496054250281304 0.03303491950035095 0.04050196647644043
34 1.3498642980121076 0.05312726140022278 0.08389554977416992
35 1.3502709141466767 0.044956763982772825 0.02419384479522705
36 1.349636771949008 0.027826051235198976 0.01704172611236572
37 1.3496837939601392 0.04054291558265686 0.09260974884033203
38 1.3540233890525997 0.06207030153274536 0.05986781597137451
39 1.3496679088566452 0.044181458950042725 0.03391642212867737
40 1.3502974410075694 0.025956321001052857 0.028583002090454102
41 1.3494742210023105 0.04725801587104797 0.021591029167175292
42 1.3499101679772139 0.04658074522018433 0.03997500896453857
43 1.3494677220005542 0.03661380815505982 0.026641409397125244
44 1.3508660199586302 0.022391298413276674 0.022574578523635865
45 1.349412536015734 0.0382496680021286 0.055667769908905027
46 1.3500655081588775 0.04789072632789612 0.05782712936401367
47 1.3498083378653973 0.04902448177337646 0.05877787351608276
48 1.353978002909571 0.04892196750640869 0.05440589427947998
49 1.3498075248207897 0.05047317409515381 0.04923208713531494
50 1.3505167528055608 0.048022494792938235 0.047177841663360594
51 1.3516767988912761 0.044073177814483645 0.048448569774627685
52 1.3513125348836184 0.0455777587890625 0.038887161016464236
53 1.3498946509789675 0.04228039789199829 0.03993109107017517
54 1.3497660499997437 0.04132377672195434 0.06209973812103271
55 1.3520434170495719 0.04246467423439026 0.04771461725234985
56 1.3502068689558655 0.04563587760925293 0.042664787769317626
57 1.3494582411367446 0.04543141722679138 0.04102259159088135
58 1.349889697972685 0.04085567116737366 0.046414682865142824
59 1.3499022440519184 0.04307089614868164 0.03889480948448181
60 1.3529224721714854 0.040498092889785765 0.035068421363830565
