Namespace(modes=6, res1d=10, width=64, seed=1)
torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 1]) torch.Size([1200, 4325, 3]) torch.Size([1200, 4325, 3])
17717249 29027
0 4.697823768481612 2.3566149978637694 0.9993275451660156
1 3.329085759818554 0.6404700889587402 0.4312283706665039
2 3.3273170236498117 0.3523871078491211 0.23760751724243165
3 3.323508171364665 0.24362451076507569 0.3167279815673828
4 3.3237018547952175 0.24774222946166993 0.19696605682373047
5 3.3290833476930857 0.14251789474487306 0.11294621944427491
6 3.3179224766790867 0.12359513378143311 0.14607209205627442
7 3.3273346461355686 0.12006280422210694 0.12419220447540283
8 3.3260039798915386 0.10796680736541749 0.09052765846252442
9 3.324050284922123 0.07465486478805541 0.06609211921691895
10 3.3241520673036575 0.062345096111297606 0.03984282970428467
11 3.3228608909994364 0.08268861579895019 0.08313764095306396
12 3.322959214448929 0.07834262323379516 0.08914642333984375
13 3.327089037746191 0.07245508003234863 0.05853512763977051
14 3.324015501886606 0.07133129978179932 0.07150355577468873
15 3.324166202917695 0.06657999086380005 0.0660889458656311
16 3.3224508054554462 0.06637659549713135 0.0512167763710022
17 3.3233135379850864 0.05235643005371094 0.04989049434661865
18 3.3151724357157946 0.05813839316368103 0.06474870920181275
19 3.3218253049999475 0.05720631313323975 0.06602471828460693
20 3.3164386823773384 0.05500883340835571 0.03942813277244568
21 3.326958803460002 0.058158922672271726 0.05506545066833496
22 3.32761200517416 0.05728348970413208 0.05346438646316529
23 3.321250209584832 0.05586972451210022 0.08637504577636719
24 3.322149381041527 0.06183985090255737 0.04205446243286133
25 3.3212240897119045 0.052183358192443845 0.04187150955200195
26 3.3248087037354708 0.03977964496612549 0.023343775272369385
27 3.324367208406329 0.033467423915863034 0.04289810657501221
28 3.324229272082448 0.03400423502922058 0.030843653678894044
29 3.322784699499607 0.0323714907169342 0.03734530568122864
30 3.3245290014892817 0.03583544588088989 0.030223844051361085
31 3.321879416704178 0.030119297981262207 0.04056760787963867
32 3.3257361371070147 0.03293367218971253 0.036057955026626586
33 3.3168767523020506 0.05118303608894348 0.05408960580825806
34 3.3202213663607836 0.0448526029586792 0.02743196249008179
35 3.317071655765176 0.03545615649223328 0.0318984317779541
36 3.3191379699856043 0.052343356609344485 0.048325304985046384
37 3.3283921629190445 0.05523301553726196 0.0522057056427002
38 3.3190778885036707 0.0553441367149353 0.049070346355438235
39 3.31679742410779 0.049283567428588866 0.07715224504470825
40 3.3257513158023357 0.03774479579925537 0.03018973469734192
41 3.326691634953022 0.026735731482505798 0.026429874897003172
42 3.3224634174257517 0.02926254153251648 0.04138580083847046
43 3.322993028908968 0.03259298276901245 0.03401195287704468
44 3.3238505218178034 0.030272629499435426 0.032518385648727416
45 3.3259971160441637 0.039565399169921876 0.0224669075012207
46 3.323438251391053 0.04821631956100464 0.04201426029205322
47 3.3184514455497265 0.03917410540580749 0.062157058715820314
48 3.320917498320341 0.04601106691360474 0.038306812047958376
49 3.319636592641473 0.042681294202804566 0.04641567945480347
50 3.314453449100256 0.0443258159160614 0.04434037923812866
51 3.321553848683834 0.046478349447250364 0.04464783906936645
52 3.314036739990115 0.034172847032547 0.03460723400115967
53 3.313819857314229 0.02890314745903015 0.02184726595878601
54 3.3141972236335278 0.029475223064422608 0.02571624517440796
55 3.317673482000828 0.02684981656074524 0.013025304675102234
56 3.332331782206893 0.020760056376457215 0.017555315494537354
57 3.3237276319414377 0.022400824785232545 0.03125839710235596
58 3.3232124485075474 0.02345808732509613 0.027143239974975586
59 3.3243921641260386 0.042209941387176514 0.03089206337928772
60 3.3195050563663244 0.025752887010574342 0.017366631031036375
61 3.3248448707163334 0.02065522265434265 0.021074669361114504
