Namespace(modes=12, res1d=25, width=64, seed=4)
(120, 2) (2000, 120) (2000, 861) (861, 2)
torch.Size([2000, 120, 1]) torch.Size([2000, 861, 1]) torch.Size([2000, 120, 2]) torch.Size([2000, 861, 2])
5920385 47234
0 2.275001687987242 2.2692240544369344 0.9642919921875
1 0.5944825960323215 0.7039567304912366 0.46402069091796877
2 0.5952926549944095 0.4443967929639314 0.26643186569213867
3 0.6002733240020461 0.19638883590698242 0.19315610885620116
4 0.5961031659971923 0.14671710315503572 0.1206044864654541
5 0.5944576399633661 0.12277194826226485 0.09803881645202636
6 0.6018830209504813 0.09849706198039808 0.0838916015625
7 0.5950973790022545 0.08210186707346064 0.07316484451293945
8 0.5992396060028113 0.11907740116119385 0.10641752243041992
9 0.5971266229753383 0.09342364336314954 0.051557517051696776
10 0.5946952750091441 0.07253579340483013 0.0682979440689087
11 0.6009900879580528 0.06379773541500694 0.05070801734924316
12 0.5959625809919089 0.060811282710025186 0.06507147789001465
13 0.5949545809999108 0.05872659532647384 0.051196231842041015
14 0.6024009840330109 0.05367691592166298 0.04762165069580078
15 0.5945853389566764 0.057312300330714175 0.07473333358764649
16 0.6001967299962416 0.05138380765914917 0.038815279006958005
17 0.5951783200143836 0.06082007232465242 0.04403080940246582
18 0.5951783210039139 0.056982677861263875 0.06002071380615234
19 0.594416381965857 0.05270507963080155 0.0463063907623291
20 0.6008619170170277 0.07879523402766178 0.05366613388061523
21 0.5944115530001 0.05356683630692331 0.051409673690795896
22 0.6005339529947378 0.04657276279047916 0.05497082233428955
23 0.5942312949919142 0.06738821355920088 0.06205799102783203
24 0.5955722689977847 0.053171115423503675 0.04198356628417969
25 0.5991563799907453 0.04766723607715807 0.041313858032226564
26 0.5961211489629932 0.04657793358752602 0.03317435503005981
27 0.5944335850072093 0.04260061201296354 0.03900467872619629
28 0.5978342099697329 0.07144486979434364 0.05169355869293213
29 0.5971028890344314 0.07695898206610428 0.07013915538787842
30 0.5947082589846104 0.0574485424945229 0.035766468048095704
31 0.6004416900104843 0.058987015423021816 0.07674429893493652
32 0.5943586839712225 0.04855512317858244 0.03794422626495361
33 0.5943838420207612 0.06601761918318899 0.07191980361938477
34 0.6016465590219013 0.06297999005568655 0.05010511875152588
35 0.5946390489698388 0.03761089588466444 0.0333861231803894
36 0.5976344260270707 0.03376852462166234 0.03221103668212891
37 0.6013605130137876 0.045412026831978244 0.03981161832809448
38 0.5946906570461579 0.050564930188028434 0.06402729988098145
39 0.5971461900044233 0.04276649926838122 0.04159363746643066
40 0.5985220599686727 0.0364238641136571 0.04973309993743896
41 0.5940312399761751 0.0404745458301745 0.03170261859893799
42 0.6015706959879026 0.04098121053294131 0.04255795478820801
43 0.5950323169818148 0.05297527978294774 0.0353471565246582
44 0.5942483069957234 0.04700905950445878 0.03824792146682739
45 0.600884550018236 0.03558856399435746 0.03380971908569336
46 0.595352067030035 0.03233031247791491 0.02896552324295044
47 0.5942130809999071 0.04113620444347984 0.041607332229614255
48 0.6001956789987162 0.041135807162836976 0.02817377805709839
49 0.5950775319943205 0.032410485117059004 0.042651915550231935
50 0.5943779600202106 0.04400902296367445 0.05178380489349365
51 0.5998112569795921 0.040692670721756787 0.028666353225708006
52 0.5941514659789391 0.03350762706053884 0.045643558502197264
53 0.5954886020044796 0.030848631984309146 0.041484193801879884
54 0.598961464012973 0.02886993608976665 0.031433005332946774
55 0.5953105680528097 0.027702285365054483 0.031224730014801024
56 0.5948722559842281 0.034757176072973954 0.024287495613098144
57 0.5979365530074574 0.03313053683230752 0.04334972381591797
58 0.5958723520161584 0.05643496538463392 0.043093323707580566
59 0.5940830769832246 0.06140612050106651 0.048406820297241214
60 0.5953038070001639 0.04105074355476781 0.02692129135131836
61 0.6002741549746133 0.03146651167618601 0.03541773080825806
62 0.5936754430294968 0.04503710809506868 0.03657345771789551
63 0.6000390050467104 0.040317687737314326 0.03905700206756592
64 0.5959068270167336 0.03787141059574328 0.0417616605758667
65 0.5941710519837216 0.0412885520332738 0.04692569732666016
66 0.5995291790459305 0.042746627456263495 0.04350473403930664
67 0.5944859130540863 0.036543487247667816 0.03610037803649902
68 0.5955385560519062 0.035555944442749024 0.030361216068267822
